StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
21948	21952	GO:0005623	cell	CELL	PREF
22551	22558	GO:0003675	protein	PROTEIN	SYN
23392	23399	GO:0003675	protein	PROTEIN	SYN
25884	25897	GO:0006351	Transcription	TRANSCRIPTION	SYN
26069	26082	GO:0006351	transcription	TRANSCRIPTION	SYN
26176	26200	GO:0048468	terminal differentiation	TERMINAL DIFFERENTIATION	SYN
26372	26385	GO:0006351	transcription	TRANSCRIPTION	SYN
26994	27018	GO:0048468	terminal differentiation	TERMINAL DIFFERENTIATION	SYN
27383	27407	GO:0048468	terminal differentiation	TERMINAL DIFFERENTIATION	SYN
27550	27561	GO:0032502	development	DEVELOPMENT	SYN
28675	28679	GO:0005623	cell	CELL	PREF
28770	28773	GO:0006289	NER	NER	SYN
28897	28900	GO:0006289	NER	NER	SYN
29204	29207	GO:0005574	DNA	DNA	SYN
29196	29214	GO:0090734	site of DNA damage	SITE OF DNA DAMAGE	PREF
29265	29278	GO:0006351	transcription	TRANSCRIPTION	SYN
29265	29293	GO:0006283	transcription-coupled repair	TRANSCRIPTION-COUPLED REPAIR	SYN
29329	29332	GO:0005574	DNA	DNA	SYN
29494	29507	GO:0006351	transcription	TRANSCRIPTION	SYN
29763	29776	GO:0006351	transcription	TRANSCRIPTION	SYN
32095	32102	GO:0003675	protein	PROTEIN	SYN
35124	35128	GO:0005623	cell	CELL	PREF
35372	35376	GO:0005623	cell	CELL	PREF
35760	35764	GO:0005623	cell	CELL	PREF
35836	35840	GO:0005623	cell	CELL	PREF
37093	37096	GO:0006289	NER	NER	SYN
37175	37188	GO:0006351	transcription	TRANSCRIPTION	SYN
37189	37192	GO:0005574	DNA	DNA	SYN
37189	37199	GO:0006281	DNA repair	DNA REPAIR	PREF
37260	37263	GO:0005562	RNA	RNA	SYN
37264	37273	GO:0009058	synthesis	SYNTHESIS	SYN
37260	37273	GO:0032774	RNA synthesis	RNA SYNTHESIS	SYN
37326	37329	GO:0005574	DNA	DNA	SYN
37326	37339	GO:0071897	DNA synthesis	DNA SYNTHESIS	SYN
37330	37339	GO:0009058	synthesis	SYNTHESIS	SYN
37777	37781	GO:0005623	Cell	CELL	PREF
