StartIndex	EndIndex	GO:ID	Term	OntoTerm
36191	36195	GO:0043840	BCAT	branched-chain amino acid:2-keto-4-methylthiobutyrate aminotransferase activity
36191	36195	GO:0043840	BCAT	branched-chain amino acid:2-keto-4-methylthiobutyrate aminotransferase activity
36211	36225	GO:0003863	BCKDH activity	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity
37101	37105	GO:0005623	cell	cell
37101	37105	GO:0005623	cell	cell
37101	37105	GO:0005623	cell	cell
37167	37172	GO:0005623	cells	cell
38558	38572	GO:0003863	BCKDH activity	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity
39079	39090	GO:0032502	development	developmental process
39256	39268	GO:0009405	pathogenesis	pathogenesis
39601	39606	GO:0043840	BCAT,	branched-chain amino acid:2-keto-4-methylthiobutyrate aminotransferase activity
39643	39648	GO:0005623	cell,	cell
