StartIndex	EndIndex	GO:ID	Term	OntoTerm
24522	24534	GO:0005373	transporters	obsolete heavy metal ion porter activityion
24540	24550	GO:0006810	transport,	transport
24604	24622	GO:0005886	cellular membranes	plasma membrane
24632	24641	GO:0005737	cytoplasm	cytoplasm
25075	25088	GO:0006351	transcription	transcription, DNA-templated
25583	25587	GO:0019013	core	viral nucleocapsid
25653	25666	GO:0006351	transcription	transcription, DNA-templated
25757	25764	GO:0005488	binding	binding
25757	25764	GO:0005488	binding	binding
26547	26557	GO:0008152	metabolism	metabolic process
26767	26776	GO:0009058	synthesis	biosynthetic process
26996	27010	GO:0098754	detoxification	detoxification
27452	27456	GO:0005623	cell	cell
27452	27456	GO:0005623	cell	cell
27452	27456	GO:0005623	cell	cell
27949	27954	GO:0005623	cells	cell
28377	28388	GO:0000008	thioredoxin	obsolete thioredoxin
28568	28576	GO:0034976	response	response to endoplasmic reticulum stressstress
28669	28678	GO:0097194	apoptosis	execution phase of apoptosis
29011	29022	GO:1990402	development	embryonic liver developmentliver
29048	29063	GO:0010467	gene expression	gene expression
29442	29460	GO:0003674	molecular function	molecular_function
29470	29477	GO:0003675	protein	obsolete protein
29564	29568	GO:0005488	bind	binding
29654	29659	GO:0005623	cells	cell
29731	29738	GO:0005488	binding	binding
29731	29738	GO:0005488	binding	binding
30045	30058	GO:0006351	transcription	transcription, DNA-templated
30541	30554	GO:0006351	Transcription	transcription, DNA-templated
30632	30636	GO:0005623	cell	cell
30632	30636	GO:0005623	cell	cell
30748	30755	GO:0003675	protein	obsolete protein
31149	31164	GO:0010467	gene expression	gene expression
31299	31306	GO:0005488	binding	binding
31299	31303	GO:0005488	bind	binding
31406	31419	GO:0006351	transcription	transcription, DNA-templated
31492	31499	GO:0003675	protein	obsolete protein
31492	31499	GO:0003675	protein	obsolete protein
31492	31499	GO:0003675	protein	obsolete protein
31492	31499	GO:0003675	protein	obsolete protein
31516	31532	GO:0005925	adhesion plaques	focal adhesion
31516	31531	GO:0005925	adhesion plaque	focal adhesion
31557	31575	GO:0031941	filamentous actin,	filamentous actin
31803	31808	GO:0005623	cells	cell
31879	31887	GO:0003675	proteins	obsolete protein
31896	31914	GO:0015629	actin cytoskeleton	actin cytoskeleton
32118	32130	GO:0005874	microtubules	microtubule
32194	32215	GO:0044430	cytoskeletal elements	cytoskeletal part
32304	32317	GO:0005856	cytoskeleton.	cytoskeleton
32450	32463	GO:0006351	transcription	transcription, DNA-templated
32450	32463	GO:0006351	transcription	transcription, DNA-templated
32450	32463	GO:0006351	transcription	transcription, DNA-templated
32670	32683	GO:0006811	ion transport	ion transport
32674	32686	GO:0005373	transporters	obsolete heavy metal ion porter activityion
32756	32769	GO:0005622	intracellular	intracellular
32756	32769	GO:0005622	intracellular	intracellular
32756	32769	GO:0005622	intracellular	intracellular
32838	32847	GO:1903561	vesicular	extracellular vesicleand
32871	32881	GO:0005737	cytoplasm.	cytoplasm
32886	32894	GO:0003675	proteins	obsolete protein
32886	32894	GO:0003675	proteins	obsolete protein
33364	33369	GO:0005623	cells	cell
33392	33401	GO:0031982	vesicles.	vesicle
33509	33525	GO:0055069	zinc homeostasis	zinc ion homeostasis
33706	33713	GO:0005488	binding	binding
33706	33713	GO:0005488	binding	binding
34300	34317	GO:0010843	promoter binding.	obsolete promoter binding
35254	35276	GO:0009790	embryonal development,	embryo development
35854	35869	GO:0006351	transcriptional	transcription, DNA-templated
36051	36066	GO:0010467	gene expression	gene expression
36542	36562	GO:0019725	cellular homeostasis	cellular homeostasis
36634	36642	GO:0003675	proteins	obsolete protein
37323	37334	GO:0000746	conjugation	conjugation
39189	39195	GO:0005623	cells.	cell
39431	39438	GO:0005488	binding	binding
39672	39677	GO:0043863	HpaI.	4-hydroxy-2-ketopimelate aldolase activity
39672	39676	GO:0043863	HpaI	4-hydroxy-2-ketopimelate aldolase activity
40095	40114	GO:0032993	protein–DNA complex	protein-DNA complex
40115	40124	GO:0009058	formation	biosynthetic process
40730	40734	GO:0004422	Hprt	hypoxanthine phosphoribosyltransferase activity
40730	40734	GO:0004422	Hprt	hypoxanthine phosphoribosyltransferase activity
40992	40996	GO:0019013	core	viral nucleocapsid
40992	40996	GO:0019013	core	viral nucleocapsid
41112	41125	GO:0006351	transcription	transcription, DNA-templated
41202	41209	GO:0003675	protein	obsolete protein
41306	41325	GO:0032993	protein–DNA complex	protein-DNA complex
41326	41335	GO:0009058	formation	biosynthetic process
41429	41436	GO:0005488	binding	binding
42080	42084	GO:0004422	Hprt	hypoxanthine phosphoribosyltransferase activity
42168	42172	GO:0019013	core	viral nucleocapsid
42168	42172	GO:0019013	core	viral nucleocapsid
42288	42301	GO:0006351	transcription	transcription, DNA-templated
42378	42385	GO:0003675	protein	obsolete protein
42482	42501	GO:0032993	protein–DNA complex	protein-DNA complex
42502	42511	GO:0009058	formation	biosynthetic process
42663	42670	GO:0005488	binding	binding
43278	43282	GO:0004422	Hprt	hypoxanthine phosphoribosyltransferase activity
43366	43370	GO:0019013	core	viral nucleocapsid
43366	43370	GO:0019013	core	viral nucleocapsid
43486	43499	GO:0006351	transcription	transcription, DNA-templated
43576	43583	GO:0003675	protein	obsolete protein
43680	43699	GO:0032993	protein–DNA complex	protein-DNA complex
43700	43709	GO:0009058	formation	biosynthetic process
43815	43822	GO:0005488	binding	binding
44435	44439	GO:0004422	Hprt	hypoxanthine phosphoribosyltransferase activity
44523	44527	GO:0019013	core	viral nucleocapsid
44523	44527	GO:0019013	core	viral nucleocapsid
44646	44659	GO:0006351	transcription	transcription, DNA-templated
44736	44743	GO:0003675	protein	obsolete protein
44840	44859	GO:0032993	protein–DNA complex	protein-DNA complex
44860	44869	GO:0009058	formation	biosynthetic process
44966	44973	GO:0005488	binding	binding
45259	45264	GO:0005623	Cells	cell
45259	45264	GO:0005623	Cells	cell
45365	45370	GO:0005623	cells	cell
45819	45825	GO:0005623	cells.	cell
45856	45871	GO:0010467	gene expression	gene expression
46434	46438	GO:0019013	core	viral nucleocapsid
46518	46531	GO:0006351	transcription	transcription, DNA-templated
46597	46610	GO:0006351	transcription	transcription, DNA-templated
46785	46800	GO:0010467	gene expression	gene expression
