StartIndex	EndIndex	GO:ID	Term	OntoTerm
31347	31352	GO:0005623	Cells	cell
31381	31392	GO:0032502	Development	developmental process
31725	31730	GO:0005623	Cells	cell
31759	31770	GO:0032502	Development	developmental process
33285	33292	GO:0003675	protein	obsolete protein
33483	33498	GO:0006351	transcriptional	transcription, DNA-templated
33621	33644	GO:0060215	Primitive Hematopoiesis	primitive hemopoiesis
33730	33739	GO:0097194	apoptosis	execution phase of apoptosis
33938	33947	GO:0097194	apoptosis	execution phase of apoptosis
33966	33971	GO:0043198	trunk	dendritic shaft
34066	34077	GO:0032502	development	developmental process
34286	34292	GO:0005623	cells,	cell
34564	34588	GO:0060216	Definitive Hematopoiesis	definitive hemopoiesis
34913	34918	GO:0005623	cells	cell
35139	35149	GO:0005694	Chromosome	chromosome
36316	36324	GO:0003675	proteins	obsolete protein
36816	36828	GO:0032502	development.	developmental process
36992	36998	GO:0043198	trunk,	dendritic shaft
37861	37884	GO:0035162	Embryonic Hematopoiesis	embryonic hemopoiesis
37980	37988	GO:0003675	protein.	obsolete protein
37999	38011	GO:0032502	development,	developmental process
38259	38273	GO:0030218	erythropoiesis	erythrocyte differentiation
38431	38436	GO:0005623	cells	cell
38431	38436	GO:0005623	cells	cell
38503	38518	GO:0030218	erythropoiesis,	erythrocyte differentiation
38923	38930	GO:0003675	Protein	obsolete protein
38944	38958	GO:0033620	Nuclear Bodies	Mei2 nuclear dot complex
38973	38988	GO:0000792	Heterochromatin	heterochromatin
39064	39076	GO:0005634	cell nucleus	nucleus
39069	39076	GO:0005634	nucleus	nucleus
39104	39112	GO:0003823	antibody	antigen binding
39104	39112	GO:0003823	antibody	antigen binding
39318	39333	GO:0000792	heterochromatin	heterochromatin
39439	39446	GO:0003675	protein	obsolete protein
39538	39558	GO:0043249	erythroid maturation	erythrocyte maturation
39620	39628	GO:0003675	protein.	obsolete protein
40255	40268	GO:0030097	Hematopoiesis	hemopoiesis
40338	40343	GO:0005623	Cells	cell
40381	40386	GO:0005623	cells	cell
40381	40386	GO:0005623	cells	cell
40557	40563	GO:0005623	cells.	cell
41371	41375	GO:0005623	Cell	cell
