StartIndex	EndIndex	GO:ID	Term	OntoTerm
48425	48433	GO:0003675	proteins	obsolete protein
49758	49767	GO:0046903	secretion	secretion
50473	50482	GO:0046903	secretion	secretion
50473	50482	GO:0046903	secretion	secretion
50473	50482	GO:0046903	secretion	secretion
50691	50701	GO:0046903	secretion,	secretion
51871	51879	GO:0003823	antibody	antigen binding
51940	51949	GO:0003823	antibody.	antigen binding
52625	52629	GO:0031672	band	A band
52625	52629	GO:0031672	band	A band
52682	52687	GO:0031672	bands	A band
54394	54409	GO:0003824	enzyme activity	catalytic activity
54601	54609	GO:0035188	(hatched	hatching
54869	54886	GO:0003824	enzyme activities	catalytic activity
55305	55309	GO:0031672	band	A band
55305	55309	GO:0031672	band	A band
55305	55309	GO:0031672	band	A band
55305	55309	GO:0031672	band	A band
55440	55445	GO:0004617	serum	phosphoglycerate dehydrogenase activity
55467	55473	GO:0031672	bands.	A band
55957	55963	GO:0023052	signal	signaling
56067	56074	GO:0003675	protein	obsolete protein
56266	56271	GO:0005623	cells	cell
56266	56271	GO:0005623	cells	cell
56266	56271	GO:0005623	cells	cell
56266	56271	GO:0005623	cells	cell
56266	56271	GO:0005623	cells	cell
56417	56426	GO:0003823	antibody.	antigen binding
56417	56425	GO:0003823	antibody	antigen binding
56417	56425	GO:0003823	antibody	antigen binding
56417	56425	GO:0003823	antibody	antigen binding
56417	56425	GO:0003823	antibody	antigen binding
56417	56425	GO:0003823	antibody	antigen binding
56417	56425	GO:0003823	antibody	antigen binding
56643	56651	GO:0016020	membrane	membrane
57036	57041	GO:0004617	serum	phosphoglycerate dehydrogenase activity
57159	57167	GO:0023052	signals.	signaling
57159	57165	GO:0023052	signal	signaling
57284	57293	GO:0003823	antibody,	antigen binding
57506	57514	GO:0003823	Antibody	antigen binding
58353	58361	GO:0003823	antibody	antigen binding
58783	58792	GO:0046903	secretion	secretion
58783	58792	GO:0046903	secretion	secretion
59720	59730	GO:0046903	secretion.	secretion
