StartIndex	EndIndex	GO:ID	Term	OntoTerm
19071	19088	GO:0007420	brain development	brain development
19122	19145	GO:0046907	intracellular transport	intracellular transport
19146	19164	GO:0043234	protein complexes,	protein complex
19146	19153	GO:0003675	protein	obsolete protein
19165	19171	GO:0003777	dynein	microtubule motor activity
19192	19198	GO:0003777	Dynein	microtubule motor activity
19292	19301	GO:0003675	proteins,	obsolete protein
19292	19300	GO:0003675	proteins	obsolete protein
19302	19312	GO:0043226	organelles	organelle
19317	19325	GO:0031982	vesicles	vesicle
19395	19400	GO:0005488	binds	binding
19579	19586	GO:0003675	protein	obsolete protein
19579	19586	GO:0003675	protein	obsolete protein
19579	19586	GO:0003675	protein	obsolete protein
19834	19842	GO:0003675	proteins	obsolete protein
20064	20075	GO:0009056	degradation	catabolic process
20346	20356	GO:0023052	signalling	signaling
20375	20391	GO:0010467	gene expression.	gene expression
20416	20427	GO:0051235	sequestered	maintenance of location
20442	20449	GO:0005488	binding	binding
20516	20524	GO:0003675	proteins	obsolete protein
20516	20523	GO:0003675	protein	obsolete protein
20690	20699	GO:0006810	transport	transport
20690	20699	GO:0006810	transport	transport
20725	20743	GO:0015629	actin cytoskeleton	actin cytoskeleton
20792	20803	GO:0005874	microtubule	microtubule
20837	20844	GO:0005634	nucleus	nucleus
20881	20900	GO:0030163	protein degradation	protein catabolic process
21014	21035	GO:0014069	post-synaptic density	postsynaptic density
21096	21103	GO:0007129	synapse	synapsis
21112	21119	GO:0005634	nucleus	nucleus
21159	21166	GO:0003675	protein	obsolete protein
21327	21332	GO:0005488	binds	binding
21470	21482	GO:0051179	localisation	localization
21603	21615	GO:0051179	localisation	localization
21603	21615	GO:0051179	localisation	localization
21644	21653	GO:0003675	proteins,	obsolete protein
21725	21734	GO:0005737	cytoplasm	cytoplasm
23055	23066	GO:0006412	translation	translation
23116	23124	GO:0003675	proteins	obsolete protein
23230	23238	GO:0003675	protein.	obsolete protein
23875	23883	GO:0003675	proteins	obsolete protein
23875	23882	GO:0003675	protein	obsolete protein
24348	24358	GO:0023052	signalling	signaling
24363	24372	GO:0006810	transport	transport
24692	24710	GO:0032502	neurodevelopmental	developmental process
24711	24726	GO:0006351	transcriptional	transcription, DNA-templated
24878	24888	GO:0023052	signalling	signaling
24924	24939	GO:0010467	gene expression	gene expression
25308	25315	GO:0003675	Protein	obsolete protein
25606	25613	GO:0003675	protein	obsolete protein
25912	25923	GO:0003677	DNA binding	DNA binding
26015	26024	GO:0003675	protein).	obsolete protein
27829	27840	GO:0003677	DNA binding	DNA binding
28518	28523	GO:0005623	cells	cell
29031	29036	GO:0005623	cells	cell
29968	29975	GO:0045292	spliced	mRNA cis splicing, via spliceosome
30939	30961	GO:0014069	post-synaptic density;	postsynaptic density
